task_id,staff_id,learned_cost
T0027,S047,2.687195050406043
T0027,S048,2.0585967997053403
T0027,S050,2.687195050406043
T0027,S052,2.687195050406043
T0027,S053,2.2815144364093856
T0027,S056,2.2815144364093856
T0027,S063,2.6949135250285123
T0027,S064,2.6666733383906216
T0027,S067,2.687195050406043
T0027,S068,2.50465829305774
T0027,S069,2.687195050406043
T0027,S071,2.6666733383906216
T0027,S075,2.50465829305774
T0028,S001,2.107539394572749
T0028,S002,2.777707786888727
T0028,S006,2.410739358279537
T0028,S008,2.410739358279537
T0028,S013,2.50530110147847
T0028,S020,2.410739358279537
T0028,S021,2.3881715524834877
T0028,S023,2.50530110147847
T0028,S024,2.410739358279537
T0028,S025,2.5284788618876486
T0028,S026,2.777707786888727
T0028,S029,2.107539394572749
T0028,S033,2.5284788618876486
T0028,S034,2.410739358279537
T0028,S036,2.50530110147847
T0028,S037,2.511081933375988
T0028,S039,2.50530110147847
T0028,S040,2.511081933375988
T0028,S041,2.50530110147847
T0028,S042,2.4371734940556093
T0028,S044,2.50530110147847
T0028,S045,2.410739358279537
T0028,S046,2.5284788618876486
T0028,S051,2.5284788618876486
T0028,S053,2.777707786888727
T0028,S054,2.3881715524834877
T0028,S055,2.50530110147847
T0028,S058,2.5284788618876486
T0028,S059,2.3881715524834877
T0028,S060,2.5284788618876486
T0028,S062,2.410739358279537
T0028,S063,2.511081933375988
T0028,S065,2.25075430796117
T0028,S068,2.3881715524834877
T0028,S069,2.777707786888727
T0028,S071,2.5284788618876486
T0028,S079,2.50530110147847
T0029,S002,2.777707786888727
T0029,S006,2.410739358279537
T0029,S008,2.5284788618876486
T0029,S013,2.410739358279537
T0029,S020,2.5284788618876486
T0029,S021,2.3881715524834877
T0029,S023,2.5284788618876486
T0029,S024,2.50530110147847
T0029,S025,2.410739358279537
T0029,S026,2.777707786888727
T0029,S033,2.511081933375988
T0029,S034,2.511081933375988
T0029,S036,2.410739358279537
T0029,S037,2.5284788618876486
T0029,S039,2.410739358279537
T0029,S040,2.5284788618876486
T0029,S041,2.410739358279537
T0029,S042,2.25075430796117
T0029,S044,2.410739358279537
T0029,S045,2.5284788618876486
T0029,S046,2.410739358279537
T0029,S051,2.50530110147847
T0029,S053,2.3881715524834877
T0029,S054,2.777707786888727
T0029,S055,2.50530110147847
T0029,S058,2.511081933375988
T0029,S059,2.3881715524834877
T0029,S060,2.5284788618876486
T0029,S062,2.5284788618876486
T0029,S063,2.410739358279537
T0029,S065,2.25075430796117
T0029,S068,2.3881715524834877
T0029,S069,2.3881715524834877
T0029,S071,2.410739358279537
T0029,S079,2.5284788618876486
T0030,S001,2.6523901127083094
T0030,S002,2.5284788618876486
T0030,S006,2.777707786888727
T0030,S008,2.410739358279537
T0030,S013,2.511081933375988
T0030,S020,2.5284788618876486
T0030,S021,2.410739358279537
T0030,S023,2.3881715524834877
T0030,S024,2.410739358279537
T0030,S025,2.3881715524834877
T0030,S026,2.5284788618876486
T0030,S033,2.3881715524834877
T0030,S034,2.511081933375988
T0030,S036,2.50530110147847
T0030,S037,2.4371734940556093
T0030,S039,2.3881715524834877
T0030,S040,2.25075430796117
T0030,S041,2.777707786888727
T0030,S042,2.50530110147847
T0030,S044,2.511081933375988
T0030,S045,2.50530110147847
T0030,S046,2.5284788618876486
T0030,S051,2.511081933375988
T0030,S053,2.511081933375988
T0030,S054,2.511081933375988
T0030,S055,2.511081933375988
T0030,S058,2.777707786888727
T0030,S059,2.50530110147847
T0030,S060,2.777707786888727
T0030,S062,2.50530110147847
T0030,S063,2.410739358279537
T0030,S065,2.511081933375988
T0030,S068,2.50530110147847
T0030,S069,2.5284788618876486
T0030,S071,2.511081933375988
T0030,S079,2.410739358279537
T0031,S001,2.3460930078777813
T0031,S005,2.0585967997053403
T0031,S007,3.5968112999862316
T0031,S015,3.175028202470869
T0031,S016,2.2815144364093856
T0031,S017,2.2815144364093856
T0031,S019,2.687195050406043
T0031,S021,2.50465829305774
T0031,S024,2.687195050406043
T0031,S026,2.50465829305774
T0031,S030,2.6666733383906216
T0031,S031,2.6666733383906216
T0031,S032,2.6666733383906216
T0031,S033,3.5968112999862316
T0031,S034,2.50465829305774
T0031,S036,2.50465829305774
T0031,S038,2.2815144364093856
T0031,S040,2.3460930078777813
T0031,S041,2.6666733383906216
T0031,S042,2.50465829305774
T0031,S043,3.5968112999862316
T0031,S044,2.687195050406043
T0031,S046,2.0585967997053403
T0031,S049,2.6949135250285123
T0031,S050,2.6666733383906216
T0031,S052,3.175028202470869
T0031,S053,2.0585967997053403
T0031,S055,3.175028202470869
T0031,S061,2.0585967997053403
T0031,S064,2.687195050406043
T0031,S067,2.3460930078777813
T0031,S068,2.50465829305774
T0031,S071,2.687195050406043
T0031,S072,2.0585967997053403
T0031,S073,2.6666733383906216
T0031,S076,2.0585967997053403
T0031,S077,2.6949135250285123
T0031,S079,2.0585967997053403
T0031,S080,3.175028202470869
T0032,S001,2.4371734940556093
T0032,S005,2.50530110147847
T0032,S007,2.25075430796117
T0032,S016,2.511081933375988
T0032,S017,2.5284788618876486
T0032,S019,2.511081933375988
T0032,S021,2.5284788618876486
T0032,S024,2.50530110147847
T0032,S026,2.50530110147847
T0032,S030,2.4371734940556093
T0032,S031,2.3881715524834877
T0032,S032,2.777707786888727
T0032,S033,2.4371734940556093
T0032,S034,2.511081933375988
T0032,S035,2.107539394572749
T0032,S036,2.5284788618876486
T0032,S038,2.410739358279537
T0032,S040,2.777707786888727
T0032,S041,2.777707786888727
T0032,S042,2.50530110147847
T0032,S043,2.4371734940556093
T0032,S044,2.50530110147847
T0032,S046,2.5284788618876486
T0032,S049,2.3881715524834877
T0032,S050,2.4371734940556093
T0032,S053,2.50530110147847
T0032,S061,2.410739358279537
T0032,S064,2.50530110147847
T0032,S067,2.777707786888727
T0032,S068,2.5284788618876486
T0032,S071,2.5284788618876486
T0032,S072,2.410739358279537
T0032,S073,2.25075430796117
T0032,S076,2.511081933375988
T0032,S077,2.25075430796117
T0032,S079,2.50530110147847
T0033,S001,2.511081933375988
T0033,S005,2.50530110147847
T0033,S006,2.107539394572749
T0033,S007,2.5284788618876486
T0033,S016,2.511081933375988
T0033,S017,2.777707786888727
T0033,S019,2.25075430796117
T0033,S020,2.6523901127083094
T0033,S021,2.50530110147847
T0033,S024,2.3881715524834877
T0033,S026,2.5284788618876486
T0033,S030,2.50530110147847
T0033,S031,2.410739358279537
T0033,S032,2.50530110147847
T0033,S033,2.5284788618876486
T0033,S034,2.4371734940556093
T0033,S036,2.777707786888727
T0033,S038,2.5284788618876486
T0033,S040,2.5284788618876486
T0033,S041,2.50530110147847
T0033,S042,2.50530110147847
T0033,S043,2.511081933375988
T0033,S044,2.3881715524834877
T0033,S046,2.25075430796117
T0033,S049,2.410739358279537
T0033,S050,2.5284788618876486
T0033,S053,2.5284788618876486
T0033,S056,2.107539394572749
T0033,S059,2.107539394572749
T0033,S061,2.25075430796117
T0033,S064,2.25075430796117
T0033,S067,2.5284788618876486
T0033,S068,2.511081933375988
T0033,S071,2.777707786888727
T0033,S072,2.25075430796117
T0033,S073,2.511081933375988
T0033,S076,2.3881715524834877
T0033,S077,2.5284788618876486
T0033,S079,2.25075430796117
T0034,S008,2.410739358279537
T0034,S017,2.511081933375988
T0034,S019,2.511081933375988
T0034,S030,2.410739358279537
T0034,S033,2.107539394572749
T0034,S035,2.5284788618876486
T0034,S039,2.50530110147847
T0034,S040,2.5284788618876486
T0034,S041,2.511081933375988
T0034,S046,2.410739358279537
T0034,S048,2.3881715524834877
T0034,S050,2.511081933375988
T0034,S051,2.511081933375988
T0034,S052,2.4371734940556093
T0034,S054,2.777707786888727
T0034,S055,2.5284788618876486
T0034,S057,2.410739358279537
T0034,S060,2.410739358279537
T0034,S061,2.5284788618876486
T0034,S062,2.511081933375988
T0034,S063,2.511081933375988
T0034,S067,2.511081933375988
T0034,S068,2.777707786888727
T0034,S070,2.410739358279537
T0034,S071,2.410739358279537
T0034,S072,2.50530110147847
T0034,S074,2.410739358279537
T0034,S077,2.107539394572749
T0035,S005,2.107539394572749
T0035,S008,2.410739358279537
T0035,S017,2.410739358279537
T0035,S019,2.5284788618876486
T0035,S030,2.4371734940556093
T0035,S035,2.410739358279537
T0035,S036,2.107539394572749
T0035,S039,2.4371734940556093
T0035,S040,2.3881715524834877
T0035,S041,2.4371734940556093
T0035,S046,2.50530110147847
T0035,S048,2.5284788618876486
T0035,S050,2.4371734940556093
T0035,S051,2.511081933375988
T0035,S052,2.5284788618876486
T0035,S054,2.5284788618876486
T0035,S055,2.511081933375988
T0035,S057,2.511081933375988
T0035,S060,2.4371734940556093
T0035,S061,2.50530110147847
T0035,S062,2.50530110147847
T0035,S063,2.5284788618876486
T0035,S067,2.25075430796117
T0035,S068,2.410739358279537
T0035,S070,2.777707786888727
T0035,S071,2.50530110147847
T0035,S072,2.50530110147847
T0035,S074,2.5284788618876486
T0036,S008,2.25075430796117
T0036,S017,2.4371734940556093
T0036,S019,2.777707786888727
T0036,S030,2.410739358279537
T0036,S035,2.777707786888727
T0036,S039,2.5284788618876486
T0036,S040,2.5284788618876486
T0036,S041,2.511081933375988
T0036,S046,2.777707786888727
T0036,S048,2.50530110147847
T0036,S050,2.50530110147847
T0036,S051,2.777707786888727
T0036,S052,2.5284788618876486
T0036,S053,2.107539394572749
T0036,S054,2.410739358279537
T0036,S055,2.777707786888727
T0036,S057,2.25075430796117
T0036,S060,2.50530110147847
T0036,S061,2.3881715524834877
T0036,S062,2.777707786888727
T0036,S063,2.4371734940556093
T0036,S065,2.107539394572749
T0036,S066,2.6523901127083094
T0036,S067,2.50530110147847
T0036,S068,2.50530110147847
T0036,S070,2.50530110147847
T0036,S071,2.4371734940556093
T0036,S072,2.777707786888727
T0036,S074,2.4371734940556093
T0037,S002,2.4371734940556093
T0037,S003,2.50530110147847
T0037,S005,2.3881715524834877
T0037,S008,2.511081933375988
T0037,S014,2.410739358279537
T0037,S015,2.777707786888727
T0037,S020,2.5284788618876486
T0037,S022,2.6523901127083094
T0037,S023,2.50530110147847
T0037,S026,2.25075430796117
T0037,S027,2.3881715524834877
T0037,S028,2.5284788618876486
T0037,S032,2.50530110147847
T0037,S036,2.50530110147847
T0037,S037,2.410739358279537
T0037,S040,2.50530110147847
T0037,S041,2.410739358279537
T0037,S045,2.50530110147847
T0037,S046,2.107539394572749
T0037,S047,2.50530110147847
T0037,S051,2.410739358279537
T0037,S052,2.4371734940556093
T0037,S054,2.3881715524834877
T0037,S063,2.511081933375988
T0037,S066,2.511081933375988
T0037,S067,2.511081933375988
T0037,S070,2.5284788618876486
T0037,S071,2.410739358279537
T0037,S072,2.410739358279537
T0037,S074,2.5284788618876486
T0037,S075,2.5284788618876486
T0037,S076,2.5284788618876486
T0037,S077,2.511081933375988
T0037,S078,2.5284788618876486
T0038,S002,2.511081933375988
T0038,S003,2.3881715524834877
T0038,S005,2.410739358279537
T0038,S008,2.410739358279537
T0038,S011,2.107539394572749
T0038,S014,2.5284788618876486
T0038,S015,2.50530110147847
T0038,S020,2.511081933375988
T0038,S023,2.4371734940556093
T0038,S026,2.410739358279537
T0038,S027,2.5284788618876486
T0038,S028,2.410739358279537
T0038,S032,2.3881715524834877
T0038,S036,2.50530110147847
T0038,S037,2.3881715524834877
T0038,S040,2.777707786888727
T0038,S041,2.25075430796117
T0038,S045,2.511081933375988
T0038,S047,2.4371734940556093
T0038,S048,2.107539394572749
T0038,S051,2.410739358279537
T0038,S052,2.50530110147847
T0038,S054,2.410739358279537
T0038,S063,2.50530110147847
T0038,S066,2.511081933375988
T0038,S067,2.25075430796117
T0038,S070,2.25075430796117
T0038,S071,2.5284788618876486
T0038,S072,2.410739358279537
T0038,S074,2.5284788618876486
T0038,S075,2.25075430796117
T0038,S076,2.511081933375988
T0038,S077,2.777707786888727
T0038,S078,2.410739358279537
T0039,S002,2.5284788618876486
T0039,S003,2.50530110147847
T0039,S005,2.410739358279537
T0039,S008,2.3881715524834877
T0039,S014,2.4371734940556093
T0039,S015,2.50530110147847
T0039,S017,2.6523901127083094
T0039,S020,2.4371734940556093
T0039,S023,2.50530110147847
T0039,S026,2.50530110147847
T0039,S027,2.5284788618876486
T0039,S028,2.3881715524834877
T0039,S032,2.50530110147847
T0039,S036,2.777707786888727
T0039,S037,2.50530110147847
T0039,S040,2.5284788618876486
T0039,S041,2.410739358279537
T0039,S045,2.25075430796117
T0039,S047,2.5284788618876486
T0039,S051,2.777707786888727
T0039,S052,2.511081933375988
T0039,S054,2.410739358279537
T0039,S063,2.4371734940556093
T0039,S066,2.3881715524834877
T0039,S067,2.5284788618876486
T0039,S070,2.50530110147847
T0039,S071,2.3881715524834877
T0039,S072,2.3881715524834877
T0039,S074,2.777707786888727
T0039,S075,2.410739358279537
T0039,S076,2.4371734940556093
T0039,S077,2.50530110147847
T0039,S078,2.3881715524834877
T0040,S001,2.5284788618876486
T0040,S004,2.50530110147847
T0040,S006,2.5284788618876486
T0040,S007,2.410739358279537
T0040,S008,2.6523901127083094
T0040,S009,2.4371734940556093
T0040,S011,2.5284788618876486
T0040,S012,2.410739358279537
T0040,S017,2.777707786888727
T0040,S018,2.511081933375988
T0040,S019,2.3881715524834877
T0040,S021,2.410739358279537
T0040,S022,2.511081933375988
T0040,S024,2.4371734940556093
T0040,S029,2.511081933375988
T0040,S035,2.6523901127083094
T0040,S037,2.5284788618876486
T0040,S039,2.511081933375988
T0040,S040,2.50530110147847
T0040,S042,2.50530110147847
T0040,S043,2.107539394572749
T0040,S044,2.25075430796117
T0040,S048,2.511081933375988
T0040,S050,2.410739358279537
T0040,S051,2.25075430796117
T0040,S052,2.410739358279537
T0040,S054,2.410739358279537
T0040,S055,2.4371734940556093
T0040,S058,2.410739358279537
T0040,S062,2.4371734940556093
T0040,S063,2.25075430796117
T0040,S066,2.777707786888727
T0040,S071,2.6523901127083094
T0040,S073,2.5284788618876486
T0040,S078,2.3881715524834877
T0040,S079,2.777707786888727
T0041,S001,2.410739358279537
T0041,S004,2.777707786888727
T0041,S006,2.511081933375988
T0041,S007,2.511081933375988
T0041,S009,2.50530110147847
T0041,S011,2.4371734940556093
T0041,S012,2.5284788618876486
T0041,S015,2.6523901127083094
T0041,S017,2.410739358279537
T0041,S018,2.3881715524834877
T0041,S019,2.50530110147847
T0041,S021,2.777707786888727
T0041,S022,2.777707786888727
T0041,S024,2.410739358279537
T0041,S029,2.5284788618876486
T0041,S036,2.107539394572749
T0041,S037,2.511081933375988
T0041,S039,2.5284788618876486
T0041,S040,2.511081933375988
T0041,S042,2.3881715524834877
T0041,S043,2.107539394572749
T0041,S044,2.5284788618876486
T0041,S048,2.4371734940556093
T0041,S050,2.5284788618876486
T0041,S051,2.5284788618876486
T0041,S052,2.25075430796117
T0041,S054,2.25075430796117
T0041,S055,2.410739358279537
T0041,S058,2.5284788618876486
T0041,S062,2.511081933375988
T0041,S063,2.410739358279537
T0041,S066,2.50530110147847
T0041,S073,2.5284788618876486
T0041,S075,2.107539394572749
T0041,S078,2.50530110147847
T0041,S079,2.511081933375988
T0042,S001,2.3881715524834877
T0042,S004,2.410739358279537
T0042,S006,2.3881715524834877
T0042,S007,2.3881715524834877
T0042,S009,2.50530110147847
T0042,S011,2.511081933375988
T0042,S012,2.3881715524834877
T0042,S017,2.410739358279537
T0042,S018,2.511081933375988
T0042,S019,2.511081933375988
T0042,S021,2.410739358279537
T0042,S022,2.511081933375988
T0042,S024,2.50530110147847
T0042,S029,2.777707786888727
T0042,S036,2.107539394572749
T0042,S037,2.25075430796117
T0042,S039,2.25075430796117
T0042,S040,2.25075430796117
T0042,S042,2.511081933375988
T0042,S043,2.6523901127083094
T0042,S044,2.5284788618876486
T0042,S048,2.410739358279537
T0042,S050,2.3881715524834877
T0042,S051,2.410739358279537
T0042,S052,2.511081933375988
T0042,S054,2.50530110147847
T0042,S055,2.50530110147847
T0042,S058,2.3881715524834877
T0042,S059,2.107539394572749
T0042,S062,2.511081933375988
T0042,S063,2.5284788618876486
T0042,S066,2.5284788618876486
T0042,S071,2.107539394572749
T0042,S073,2.25075430796117
T0042,S077,2.6523901127083094
T0042,S078,2.511081933375988
T0042,S079,2.50530110147847
T0042,S080,2.107539394572749
T0043,S003,2.25075430796117
T0043,S005,2.50530110147847
T0043,S007,2.777707786888727
T0043,S011,2.5284788618876486
T0043,S017,2.50530110147847
T0043,S018,2.511081933375988
T0043,S025,2.4371734940556093
T0043,S026,2.50530110147847
T0043,S028,2.50530110147847
T0043,S030,2.25075430796117
T0043,S034,2.410739358279537
T0043,S037,2.4371734940556093
T0043,S038,2.410739358279537
T0043,S039,2.25075430796117
T0043,S042,2.107539394572749
T0043,S044,2.511081933375988
T0043,S047,2.777707786888727
T0043,S049,2.6523901127083094
T0043,S050,2.6523901127083094
T0043,S053,2.5284788618876486
T0043,S055,2.50530110147847
T0043,S060,2.6523901127083094
T0043,S061,2.410739358279537
T0043,S070,2.4371734940556093
T0043,S071,2.5284788618876486
T0043,S073,2.777707786888727
T0043,S075,2.25075430796117
T0043,S079,2.5284788618876486
T0044,S001,2.107539394572749
T0044,S003,2.50530110147847
T0044,S005,2.3881715524834877
T0044,S007,2.50530110147847
T0044,S008,2.107539394572749
T0044,S011,2.4371734940556093
T0044,S017,2.5284788618876486
T0044,S018,2.25075430796117
T0044,S025,2.5284788618876486
T0044,S026,2.25075430796117
T0044,S028,2.50530110147847
T0044,S030,2.511081933375988
T0044,S034,2.511081933375988
T0044,S037,2.5284788618876486
T0044,S038,2.777707786888727
T0044,S039,2.511081933375988
T0044,S040,2.107539394572749
T0044,S044,2.50530110147847
T0044,S047,2.410739358279537
T0044,S053,2.25075430796117
T0044,S055,2.50530110147847
T0044,S061,2.410739358279537
T0044,S070,2.5284788618876486
T0044,S071,2.410739358279537
T0044,S073,2.511081933375988
T0044,S075,2.410739358279537
T0044,S079,2.5284788618876486
T0045,S003,2.410739358279537
T0045,S004,2.6523901127083094
T0045,S005,2.4371734940556093
T0045,S007,2.410739358279537
T0045,S011,2.777707786888727
T0045,S017,2.50530110147847
T0045,S018,2.3881715524834877
T0045,S022,2.6523901127083094
T0045,S024,2.107539394572749
T0045,S025,2.5284788618876486
T0045,S026,2.3881715524834877
T0045,S028,2.410739358279537
T0045,S030,2.50530110147847
T0045,S034,2.410739358279537
T0045,S037,2.50530110147847
T0045,S038,2.3881715524834877
T0045,S039,2.50530110147847
T0045,S044,2.50530110147847
T0045,S047,2.5284788618876486
T0045,S053,2.4371734940556093
T0045,S055,2.5284788618876486
T0045,S061,2.511081933375988
T0045,S070,2.5284788618876486
T0045,S071,2.511081933375988
T0045,S073,2.410739358279537
T0045,S075,2.410739358279537
T0045,S079,2.5284788618876486
T0046,S001,2.511081933375988
T0046,S004,2.6523901127083094
T0046,S006,2.5284788618876486
T0046,S010,2.5284788618876486
T0046,S011,2.6523901127083094
T0046,S012,2.50530110147847
T0046,S013,2.511081933375988
T0046,S014,2.511081933375988
T0046,S019,2.410739358279537
T0046,S023,2.107539394572749
T0046,S024,2.410739358279537
T0046,S025,2.410739358279537
T0046,S026,2.3881715524834877
T0046,S030,2.5284788618876486
T0046,S031,2.410739358279537
T0046,S034,2.50530110147847
T0046,S036,2.5284788618876486
T0046,S038,2.777707786888727
T0046,S042,2.4371734940556093
T0046,S043,2.50530110147847
T0046,S046,2.5284788618876486
T0046,S048,2.3881715524834877
T0046,S053,2.4371734940556093
T0046,S056,2.50530110147847
T0046,S057,2.50530110147847
T0046,S060,2.511081933375988
T0046,S064,2.5284788618876486
T0046,S065,2.4371734940556093
T0046,S066,2.511081933375988
T0046,S067,2.107539394572749
T0046,S069,2.25075430796117
T0046,S071,2.511081933375988
T0046,S073,2.511081933375988
T0046,S074,2.410739358279537
T0046,S075,2.5284788618876486
T0046,S079,2.410739358279537
T0047,S001,2.4371734940556093
T0047,S006,2.25075430796117
T0047,S010,2.511081933375988
T0047,S012,2.25075430796117
T0047,S013,2.410739358279537
T0047,S014,2.410739358279537
T0047,S016,2.107539394572749
T0047,S019,2.511081933375988
T0047,S024,2.511081933375988
T0047,S025,2.777707786888727
T0047,S026,2.410739358279537
T0047,S030,2.3881715524834877
T0047,S031,2.4371734940556093
T0047,S034,2.5284788618876486
T0047,S036,2.410739358279537
T0047,S038,2.5284788618876486
T0047,S042,2.410739358279537
T0047,S043,2.777707786888727
T0047,S046,2.5284788618876486
T0047,S048,2.50530110147847
T0047,S053,2.50530110147847
T0047,S056,2.3881715524834877
T0047,S057,2.410739358279537
T0047,S060,2.777707786888727
T0047,S064,2.50530110147847
T0047,S065,2.50530110147847
T0047,S066,2.5284788618876486
T0047,S069,2.410739358279537
T0047,S071,2.511081933375988
T0047,S073,2.4371734940556093
T0047,S074,2.511081933375988
T0047,S075,2.3881715524834877
T0047,S079,2.5284788618876486
T0048,S001,2.50465829305774
T0048,S003,3.175028202470869
T0048,S006,2.0585967997053403
T0048,S010,3.5968112999862316
T0048,S012,2.2815144364093856
T0048,S013,2.6666733383906216
T0048,S014,2.6666733383906216
T0048,S019,2.6666733383906216
T0048,S021,3.175028202470869
T0048,S024,2.6949135250285123
T0048,S025,2.50465829305774
T0048,S026,2.687195050406043
T0048,S030,2.2815144364093856
T0048,S031,2.687195050406043
T0048,S032,3.175028202470869
T0048,S034,2.6949135250285123
T0048,S036,2.6949135250285123
T0048,S038,2.50465829305774
T0048,S042,2.2815144364093856
T0048,S043,2.687195050406043
T0048,S046,2.6949135250285123
T0048,S048,2.0585967997053403
T0048,S053,2.0585967997053403
T0048,S056,2.687195050406043
T0048,S057,2.3460930078777813
T0048,S058,3.175028202470869
T0048,S060,2.2815144364093856
T0048,S064,3.5968112999862316
T0048,S065,2.50465829305774
T0048,S066,2.3460930078777813
T0048,S069,2.0585967997053403
T0048,S071,3.5968112999862316
T0048,S073,2.2815144364093856
T0048,S074,2.3460930078777813
T0048,S075,2.50465829305774
T0048,S076,6.0
T0048,S079,2.6666733383906216
T0049,S001,2.5284788618876486
T0049,S002,2.50530110147847
T0049,S003,2.5284788618876486
T0049,S005,2.410739358279537
T0049,S006,2.511081933375988
T0049,S007,2.410739358279537
T0049,S008,2.4371734940556093
T0049,S009,2.777707786888727
T0049,S010,2.777707786888727
T0049,S011,2.50530110147847
T0049,S013,2.777707786888727
T0049,S017,2.777707786888727
T0049,S019,2.777707786888727
T0049,S020,2.777707786888727
T0049,S021,2.50530110147847
T0049,S025,2.5284788618876486
T0049,S026,2.511081933375988
T0049,S027,2.5284788618876486
T0049,S030,2.50530110147847
T0049,S031,2.511081933375988
T0049,S032,2.5284788618876486
T0049,S033,2.410739358279537
T0049,S035,2.3881715524834877
T0049,S036,2.3881715524834877
T0049,S038,2.410739358279537
T0049,S040,2.511081933375988
T0049,S041,2.511081933375988
T0049,S042,2.5284788618876486
T0049,S044,2.777707786888727
T0049,S045,2.777707786888727
T0049,S047,2.511081933375988
T0049,S048,2.410739358279537
T0049,S050,2.511081933375988
T0049,S051,2.4371734940556093
T0049,S054,2.107539394572749
T0049,S057,2.4371734940556093
T0049,S058,2.410739358279537
T0049,S062,2.777707786888727
T0049,S063,2.6523901127083094
T0049,S069,2.107539394572749
T0049,S070,2.107539394572749
T0049,S071,2.4371734940556093
T0049,S072,2.777707786888727
T0049,S078,2.25075430796117
T0049,S080,2.107539394572749
T0050,S001,2.511081933375988
T0050,S002,2.4371734940556093
T0050,S003,2.50530110147847
T0050,S005,2.777707786888727
T0050,S006,2.5284788618876486
T0050,S007,2.511081933375988
T0050,S008,2.50530110147847
T0050,S009,2.50530110147847
T0050,S010,2.5284788618876486
T0050,S011,2.25075430796117
T0050,S013,2.410739358279537
T0050,S014,2.107539394572749
T0050,S017,2.511081933375988
T0050,S019,2.5284788618876486
T0050,S020,2.5284788618876486
T0050,S021,2.25075430796117
T0050,S023,2.107539394572749
T0050,S025,2.50530110147847
T0050,S026,2.777707786888727
T0050,S027,2.777707786888727
T0050,S030,2.410739358279537
T0050,S031,2.511081933375988
T0050,S032,2.5284788618876486
T0050,S033,2.511081933375988
T0050,S035,2.5284788618876486
T0050,S036,2.5284788618876486
T0050,S038,2.777707786888727
T0050,S040,2.5284788618876486
T0050,S041,2.511081933375988
T0050,S042,2.3881715524834877
T0050,S044,2.5284788618876486
T0050,S045,2.410739358279537
T0050,S047,2.410739358279537
T0050,S048,2.4371734940556093
T0050,S050,2.511081933375988
T0050,S051,2.50530110147847
T0050,S057,2.410739358279537
T0050,S058,2.511081933375988
T0050,S062,2.511081933375988
T0050,S071,2.511081933375988
T0050,S072,2.5284788618876486
T0050,S073,2.107539394572749
T0050,S078,2.410739358279537
T0051,S001,2.511081933375988
T0051,S002,2.4371734940556093
T0051,S003,2.410739358279537
T0051,S005,2.777707786888727
T0051,S006,2.410739358279537
T0051,S007,2.50530110147847
T0051,S008,2.511081933375988
T0051,S009,2.5284788618876486
T0051,S010,2.5284788618876486
T0051,S011,2.3881715524834877
T0051,S013,2.50530110147847
T0051,S017,2.5284788618876486
T0051,S019,2.50530110147847
T0051,S020,2.5284788618876486
T0051,S021,2.777707786888727
T0051,S025,2.511081933375988
T0051,S026,2.3881715524834877
T0051,S027,2.25075430796117
T0051,S030,2.50530110147847
T0051,S031,2.410739358279537
T0051,S032,2.511081933375988
T0051,S033,2.50530110147847
T0051,S035,2.50530110147847
T0051,S036,2.410739358279537
T0051,S038,2.777707786888727
T0051,S040,2.511081933375988
T0051,S041,2.5284788618876486
T0051,S042,2.4371734940556093
T0051,S044,2.511081933375988
T0051,S045,2.5284788618876486
T0051,S047,2.50530110147847
T0051,S048,2.777707786888727
T0051,S050,2.50530110147847
T0051,S051,2.511081933375988
T0051,S057,2.50530110147847
T0051,S058,2.511081933375988
T0051,S062,2.5284788618876486
T0051,S068,2.6523901127083094
T0051,S071,2.511081933375988
T0051,S072,2.511081933375988
T0051,S078,2.50530110147847
T0052,S002,2.410739358279537
T0052,S005,2.50530110147847
T0052,S010,2.107539394572749
T0052,S011,2.511081933375988
T0052,S012,2.4371734940556093
T0052,S015,2.5284788618876486
T0052,S016,2.511081933375988
T0052,S024,2.511081933375988
T0052,S025,2.25075430796117
T0052,S026,2.410739358279537
T0052,S028,2.511081933375988
T0052,S032,2.777707786888727
T0052,S034,2.410739358279537
T0052,S035,2.410739358279537
T0052,S038,2.511081933375988
T0052,S041,2.4371734940556093
T0052,S044,2.50530110147847
T0052,S045,2.410739358279537
T0052,S049,2.4371734940556093
T0052,S055,2.410739358279537
T0052,S056,2.25075430796117
T0052,S067,2.4371734940556093
T0052,S068,2.410739358279537
T0052,S070,2.777707786888727
T0052,S072,2.50530110147847
T0052,S073,2.3881715524834877
T0052,S074,2.511081933375988
T0052,S076,2.511081933375988
T0052,S077,2.25075430796117
T0052,S080,2.5284788618876486
T0053,S002,2.410739358279537
T0053,S005,2.50530110147847
T0053,S011,2.511081933375988
T0053,S012,2.4371734940556093
T0053,S015,2.410739358279537
T0053,S016,2.50530110147847
T0053,S024,2.5284788618876486
T0053,S025,2.4371734940556093
T0053,S026,2.410739358279537
T0053,S028,2.410739358279537
T0053,S032,2.3881715524834877
T0053,S034,2.5284788618876486
T0053,S035,2.5284788618876486
T0053,S038,2.511081933375988
T0053,S041,2.3881715524834877
T0053,S044,2.50530110147847
T0053,S045,2.410739358279537
T0053,S049,2.777707786888727
T0053,S055,2.410739358279537
T0053,S056,2.3881715524834877
T0053,S066,2.107539394572749
T0053,S067,2.25075430796117
T0053,S068,2.50530110147847
T0053,S070,2.777707786888727
T0053,S072,2.50530110147847
T0053,S073,2.777707786888727
T0053,S074,2.511081933375988
T0053,S076,2.5284788618876486
T0053,S077,2.4371734940556093
T0053,S080,2.5284788618876486
T0054,S002,2.511081933375988
T0054,S005,2.50530110147847
