task_id,staff_id,eligible,penalty
T0032,S017,1,1.5
T0032,S019,1,0.0
T0032,S021,1,1.5
T0032,S024,1,0.5
T0032,S026,1,0.5
T0032,S030,1,1.0
T0032,S031,1,1.5
T0032,S032,1,0.0
T0032,S033,1,1.0
T0032,S034,1,0.0
T0032,S035,1,3.0
T0032,S036,1,1.5
T0032,S038,1,1.0
T0032,S040,1,0.0
T0032,S041,1,0.0
T0032,S042,1,0.5
T0032,S043,1,1.0
T0032,S044,1,0.5
T0032,S046,1,1.5
T0032,S049,1,1.5
T0032,S050,1,1.0
T0032,S053,1,0.5
T0032,S061,1,1.0
T0032,S064,1,0.5
T0032,S067,1,0.0
T0032,S068,1,1.5
T0032,S071,1,1.5
T0032,S072,1,1.0
T0032,S073,1,0.5
T0032,S076,1,0.0
T0032,S077,1,0.5
T0032,S079,1,0.5
T0033,S001,1,0.0
T0033,S005,1,0.5
T0033,S006,1,3.0
T0033,S007,1,1.5
T0033,S016,1,0.0
T0033,S017,1,0.0
T0033,S019,1,0.5
T0033,S020,1,3.0
T0033,S021,1,0.5
T0033,S024,1,1.5
T0033,S026,1,1.5
T0033,S030,1,0.5
T0033,S031,1,1.0
T0033,S032,1,0.5
T0033,S033,1,1.5
T0033,S034,1,1.0
T0033,S036,1,0.0
T0033,S038,1,1.5
T0033,S040,1,1.5
T0033,S041,1,0.5
T0033,S042,1,0.5
T0033,S043,1,0.0
T0033,S044,1,1.5
T0033,S046,1,0.5
T0033,S049,1,1.0
T0033,S050,1,1.5
T0033,S053,1,1.5
T0033,S056,1,3.0
T0033,S059,1,3.0
T0033,S061,1,0.5
T0033,S064,1,0.5
T0033,S067,1,1.5
T0033,S068,1,0.0
T0033,S071,1,0.0
T0033,S072,1,0.5
T0033,S073,1,0.0
T0033,S076,1,1.5
T0033,S077,1,1.5
T0033,S079,1,0.5
T0034,S008,1,1.0
T0034,S017,1,0.0
T0034,S019,1,0.0
T0034,S030,1,1.0
T0034,S033,1,3.0
T0034,S035,1,1.5
T0034,S039,1,0.5
T0034,S040,1,1.5
T0034,S041,1,0.0
T0034,S046,1,1.0
T0034,S048,1,1.5
T0034,S050,1,0.0
T0034,S051,1,0.0
T0034,S052,1,1.0
T0034,S054,1,0.0
T0034,S055,1,1.5
T0034,S057,1,1.0
T0034,S060,1,1.0
T0034,S061,1,1.5
T0034,S062,1,0.0
T0034,S063,1,0.0
T0034,S067,1,0.0
T0034,S068,1,0.0
T0034,S070,1,1.0
T0034,S071,1,1.0
T0034,S072,1,0.5
T0034,S074,1,1.0
T0034,S077,1,3.0
T0035,S005,1,3.0
T0035,S008,1,1.0
T0035,S017,1,1.0
T0035,S019,1,1.5
T0035,S030,1,1.0
T0035,S035,1,1.0
T0035,S036,1,3.0
T0035,S039,1,1.0
T0035,S040,1,1.5
T0035,S041,1,1.0
T0035,S046,1,0.5
T0035,S048,1,1.5
T0035,S050,1,1.0
T0035,S051,1,0.0
T0035,S052,1,1.5
T0035,S054,1,1.5
T0035,S055,1,0.0
T0035,S057,1,0.0
T0035,S060,1,1.0
T0035,S061,1,0.5
T0035,S062,1,0.5
T0035,S063,1,1.5
T0035,S067,1,0.5
T0035,S068,1,1.0
T0035,S070,1,0.0
T0035,S071,1,0.5
T0035,S072,1,0.5
T0035,S074,1,1.5
T0036,S008,1,0.5
T0036,S017,1,1.0
T0036,S019,1,0.0
T0036,S030,1,1.0
T0036,S035,1,0.0
T0036,S039,1,1.5
T0036,S040,1,1.5
T0036,S041,1,0.0
T0036,S046,1,0.0
T0036,S048,1,0.5
T0036,S050,1,0.5
T0036,S051,1,0.0
T0036,S052,1,1.5
T0036,S053,1,3.0
T0036,S054,1,1.0
T0036,S055,1,0.0
T0036,S057,1,0.5
T0036,S060,1,0.5
T0036,S061,1,1.5
T0036,S062,1,0.0
T0036,S063,1,1.0
T0036,S065,1,3.0
T0036,S066,1,3.0
T0036,S067,1,0.5
T0036,S068,1,0.5
T0036,S070,1,0.5
T0036,S071,1,1.0
T0036,S072,1,0.0
T0036,S074,1,1.0
T0037,S002,1,1.0
T0037,S003,1,0.5
T0037,S005,1,1.5
T0037,S008,1,0.0
T0037,S014,1,1.0
T0037,S015,1,0.0
T0037,S020,1,1.5
T0037,S022,1,3.0
T0037,S023,1,0.5
T0037,S026,1,0.5
T0037,S027,1,1.5
T0037,S028,1,1.5
T0037,S032,1,0.5
T0037,S036,1,0.5
T0037,S037,1,1.0
T0037,S040,1,0.5
T0037,S041,1,1.0
T0037,S045,1,0.5
T0037,S046,1,3.0
T0037,S047,1,0.5
T0037,S051,1,1.0
T0037,S052,1,1.0
T0037,S054,1,1.5
T0037,S063,1,0.0
T0037,S066,1,0.0
T0037,S067,1,0.0
T0037,S070,1,1.5
T0037,S071,1,1.0
T0037,S072,1,1.0
T0037,S074,1,1.5
T0037,S075,1,1.5
T0037,S076,1,1.5
T0037,S077,1,0.0
T0037,S078,1,1.5
T0038,S002,1,0.0
T0038,S003,1,1.5
T0038,S005,1,1.0
T0038,S008,1,1.0
T0038,S011,1,3.0
T0038,S014,1,1.5
T0038,S015,1,0.5
T0038,S020,1,0.0
T0038,S023,1,1.0
T0038,S026,1,1.0
T0038,S027,1,1.5
T0038,S028,1,1.0
T0038,S032,1,1.5
T0038,S036,1,0.5
T0038,S037,1,1.5
T0038,S040,1,0.0
T0038,S041,1,0.5
T0038,S045,1,0.0
T0038,S047,1,1.0
T0038,S048,1,3.0
T0038,S051,1,1.0
T0038,S052,1,0.5
T0038,S054,1,1.0
T0038,S063,1,0.5
T0038,S066,1,0.0
T0038,S067,1,0.5
T0038,S070,1,0.5
T0038,S071,1,1.5
T0038,S072,1,1.0
T0038,S074,1,1.5
T0038,S075,1,0.5
T0038,S076,1,0.0
T0038,S077,1,0.0
T0038,S078,1,1.0
T0039,S002,1,1.5
T0039,S003,1,0.5
T0039,S005,1,1.0
T0039,S008,1,1.5
T0039,S014,1,1.0
T0039,S015,1,0.5
T0039,S017,1,3.0
T0039,S020,1,1.0
T0039,S023,1,0.5
T0039,S026,1,0.5
T0039,S027,1,1.5
T0039,S028,1,1.5
T0039,S032,1,0.5
T0039,S036,1,0.0
T0039,S037,1,0.5
T0039,S040,1,1.5
T0039,S041,1,1.0
T0039,S045,1,0.5
T0039,S047,1,1.5
T0039,S051,1,0.0
T0039,S052,1,0.0
T0039,S054,1,1.0
T0039,S063,1,1.0
T0039,S066,1,1.5
T0039,S067,1,1.5
T0039,S070,1,0.5
T0039,S071,1,1.5
T0039,S072,1,1.5
T0039,S074,1,0.0
T0039,S075,1,1.0
T0039,S076,1,1.0
T0039,S077,1,0.5
T0039,S078,1,1.5
T0040,S001,1,1.5
T0040,S004,1,0.5
T0040,S006,1,1.5
T0040,S007,1,1.0
T0040,S008,1,3.0
T0040,S009,1,1.0
T0040,S011,1,1.5
T0040,S012,1,1.0
T0040,S017,1,0.0
T0040,S018,1,0.0
T0040,S019,1,1.5
T0040,S021,1,1.0
T0040,S022,1,0.0
T0040,S024,1,1.0
T0040,S029,1,0.0
T0040,S035,1,3.0
T0040,S037,1,1.5
T0040,S039,1,0.0
T0040,S040,1,0.5
T0040,S042,1,0.5
T0040,S043,1,3.0
T0040,S044,1,0.5
T0040,S048,1,0.0
T0040,S050,1,1.0
T0040,S051,1,0.5
T0040,S052,1,1.0
T0040,S054,1,1.0
T0040,S055,1,1.0
T0040,S058,1,1.0
T0040,S062,1,1.0
T0040,S063,1,0.5
T0040,S066,1,0.0
T0040,S071,1,3.0
T0040,S073,1,1.5
T0040,S078,1,1.5
T0040,S079,1,0.0
T0041,S001,1,1.0
T0041,S004,1,0.0
T0041,S006,1,0.0
T0041,S007,1,0.0
T0041,S009,1,0.5
T0041,S011,1,1.0
T0041,S012,1,1.5
T0041,S015,1,3.0
T0041,S017,1,1.0
T0041,S018,1,1.5
T0041,S019,1,0.5
T0041,S021,1,0.0
T0041,S022,1,0.0
T0041,S024,1,1.0
T0041,S029,1,1.5
T0041,S036,1,3.0
T0041,S037,1,0.0
T0041,S039,1,1.5
T0041,S040,1,0.0
T0041,S042,1,1.5
T0041,S043,1,3.0
T0041,S044,1,1.5
T0041,S048,1,1.0
T0041,S050,1,1.5
T0041,S051,1,1.5
T0041,S052,1,0.5
T0041,S054,1,0.5
T0041,S055,1,1.0
T0041,S058,1,1.5
T0041,S062,1,0.0
T0041,S063,1,1.0
T0041,S066,1,0.5
T0041,S073,1,1.5
T0041,S075,1,3.0
T0041,S078,1,0.5
T0041,S079,1,0.0
T0042,S001,1,1.5
T0042,S004,1,1.0
T0042,S006,1,1.5
T0042,S007,1,1.5
T0042,S009,1,0.5
T0042,S011,1,0.0
T0042,S012,1,1.5
T0042,S017,1,1.0
T0042,S018,1,0.0
T0042,S019,1,0.0
T0042,S021,1,1.0
T0042,S022,1,0.0
T0042,S024,1,0.5
T0042,S029,1,0.0
T0042,S036,1,3.0
T0042,S037,1,0.5
T0042,S039,1,0.5
T0042,S040,1,0.5
T0042,S042,1,0.0
T0042,S043,1,3.0
T0042,S044,1,1.5
T0042,S048,1,1.0
T0042,S050,1,1.5
T0042,S051,1,1.0
T0042,S052,1,0.0
T0042,S054,1,0.5
T0042,S055,1,0.5
T0042,S058,1,1.5
T0042,S059,1,3.0
T0042,S062,1,0.0
T0042,S063,1,1.5
T0042,S066,1,1.5
T0042,S071,1,3.0
T0042,S073,1,0.5
T0042,S077,1,3.0
T0042,S078,1,0.0
T0042,S079,1,0.5
T0042,S080,1,3.0
T0043,S003,1,0.5
T0043,S005,1,0.5
T0043,S007,1,0.0
T0043,S011,1,1.5
T0043,S017,1,0.5
T0043,S018,1,0.0
T0043,S025,1,1.0
T0043,S026,1,0.5
T0043,S028,1,0.5
T0043,S030,1,0.5
T0043,S034,1,1.0
T0043,S037,1,1.0
T0043,S038,1,1.0
T0043,S039,1,0.5
T0043,S042,1,3.0
T0043,S044,1,0.0
T0043,S047,1,0.0
T0043,S049,1,3.0
T0043,S050,1,3.0
T0043,S053,1,1.5
T0043,S055,1,0.5
T0043,S060,1,3.0
T0043,S061,1,1.0
T0043,S070,1,1.0
T0043,S071,1,1.5
T0043,S073,1,0.0
T0043,S075,1,0.5
T0043,S079,1,1.5
T0044,S001,1,3.0
T0044,S003,1,0.5
T0044,S005,1,1.5
T0044,S007,1,0.5
T0044,S008,1,3.0
T0044,S011,1,1.0
T0044,S017,1,1.5
T0044,S018,1,0.5
T0044,S025,1,1.5
T0044,S026,1,0.5
T0044,S028,1,0.5
T0044,S030,1,0.0
T0044,S034,1,0.0
T0044,S037,1,1.5
T0044,S038,1,0.0
T0044,S039,1,0.0
T0044,S040,1,3.0
T0044,S044,1,0.5
T0044,S047,1,1.0
T0044,S053,1,0.5
T0044,S055,1,0.5
T0044,S061,1,1.0
T0044,S070,1,1.5
T0044,S071,1,1.0
T0044,S073,1,0.0
T0044,S075,1,1.0
T0044,S079,1,1.5
T0045,S003,1,1.0
T0045,S004,1,3.0
T0045,S005,1,1.0
T0045,S007,1,1.0
T0045,S011,1,0.0
T0045,S017,1,0.5
T0045,S018,1,1.5
T0045,S022,1,3.0
T0045,S024,1,3.0
T0045,S025,1,1.5
T0045,S026,1,1.5
T0045,S028,1,1.0
T0045,S030,1,0.5
T0045,S034,1,1.0
T0045,S037,1,0.5
T0045,S038,1,1.5
T0045,S039,1,0.5
T0045,S044,1,0.5
T0045,S047,1,1.5
T0045,S053,1,1.0
T0045,S055,1,1.5
T0045,S061,1,0.0
T0045,S070,1,1.5
T0045,S071,1,0.0
T0045,S073,1,1.0
T0045,S075,1,1.0
T0045,S079,1,1.5
T0046,S001,1,0.0
T0046,S004,1,3.0
T0046,S006,1,1.5
T0046,S010,1,1.5
T0046,S011,1,3.0
T0046,S012,1,0.5
T0046,S013,1,0.0
T0046,S014,1,0.0
T0046,S019,1,1.0
T0046,S023,1,3.0
T0046,S024,1,1.0
T0046,S025,1,1.0
T0046,S026,1,1.5
T0046,S030,1,1.5
T0046,S031,1,1.0
T0046,S034,1,0.5
T0046,S036,1,1.5
T0046,S038,1,0.0
T0046,S042,1,1.0
T0046,S043,1,0.5
T0046,S046,1,1.5
T0046,S048,1,1.5
T0046,S053,1,1.0
T0046,S056,1,0.5
T0046,S057,1,0.5
T0046,S060,1,0.0
T0046,S064,1,1.5
T0046,S065,1,1.0
T0046,S066,1,0.0
T0046,S067,1,3.0
T0046,S069,1,0.5
T0046,S071,1,0.0
T0046,S073,1,0.0
T0046,S074,1,1.0
T0046,S075,1,1.5
T0046,S079,1,1.0
T0047,S001,1,1.0
T0047,S006,1,0.5
T0047,S010,1,0.0
T0047,S012,1,0.5
T0047,S013,1,1.0
T0047,S014,1,1.0
T0047,S016,1,3.0
T0047,S019,1,0.0
T0047,S024,1,0.0
T0047,S025,1,0.0
T0047,S026,1,1.0
T0047,S030,1,1.5
T0047,S031,1,1.0
T0047,S034,1,1.5
T0047,S036,1,1.0
T0047,S038,1,1.5
T0047,S042,1,1.0
T0047,S043,1,0.0
T0047,S046,1,1.5
T0047,S048,1,0.5
T0047,S053,1,0.5
T0047,S056,1,1.5
T0047,S057,1,1.0
T0047,S060,1,0.0
T0047,S064,1,0.5
T0047,S065,1,0.5
T0047,S066,1,1.5
T0047,S069,1,1.0
T0047,S071,1,0.0
T0047,S073,1,1.0
T0047,S074,1,0.0
T0047,S075,1,1.5
T0047,S079,1,1.5
T0048,S001,1,1.0
T0048,S003,1,3.0
T0048,S006,1,1.5
T0048,S010,1,0.0
T0048,S012,1,0.0
T0048,S013,1,1.0
T0048,S014,1,1.0
T0048,S019,1,1.0
T0048,S021,1,3.0
T0048,S024,1,1.5
T0048,S025,1,1.0
T0048,S026,1,0.5
T0048,S030,1,0.0
T0048,S031,1,0.5
T0048,S032,1,3.0
T0048,S034,1,1.5
T0048,S036,1,1.5
T0048,S038,1,1.0
T0048,S042,1,0.0
T0048,S043,1,0.5
T0048,S046,1,1.5
T0048,S048,1,1.5
T0048,S053,1,1.5
T0048,S056,1,0.5
T0048,S057,1,0.5
T0048,S058,1,3.0
T0048,S060,1,0.0
T0048,S064,1,0.0
T0048,S065,1,1.0
T0048,S066,1,0.5
T0048,S069,1,1.5
T0048,S071,1,0.0
T0048,S073,1,0.0
T0048,S074,1,0.5
T0048,S075,1,1.0
T0048,S076,1,3.0
T0048,S079,1,1.0
T0049,S001,1,1.5
T0049,S002,1,0.5
T0049,S003,1,1.5
T0049,S005,1,1.0
T0049,S006,1,0.0
T0049,S007,1,1.0
T0049,S008,1,1.0
T0049,S009,1,0.0
T0049,S010,1,0.0
T0049,S011,1,0.5
T0049,S013,1,0.0
T0049,S017,1,0.0
T0049,S019,1,0.0
T0049,S020,1,0.0
T0049,S021,1,0.5
T0049,S025,1,1.5
T0049,S026,1,0.0
T0049,S027,1,1.5
T0049,S030,1,0.5
T0049,S031,1,0.0
T0049,S032,1,1.5
T0049,S033,1,1.0
T0049,S035,1,1.5
T0049,S036,1,1.5
T0049,S038,1,1.0
T0049,S040,1,0.0
T0049,S041,1,0.0
T0049,S042,1,1.5
T0049,S044,1,0.0
T0049,S045,1,0.0
T0049,S047,1,0.0
T0049,S048,1,1.0
T0049,S050,1,0.0
T0049,S051,1,1.0
T0049,S054,1,3.0
T0049,S057,1,1.0
T0049,S058,1,1.0
T0049,S062,1,0.0
T0049,S063,1,3.0
T0049,S069,1,3.0
T0049,S070,1,3.0
T0049,S071,1,1.0
T0049,S072,1,0.0
T0049,S078,1,0.5
T0049,S080,1,3.0
T0050,S001,1,0.0
T0050,S002,1,1.0
T0050,S003,1,0.5
T0050,S005,1,0.0
T0050,S006,1,1.5
T0050,S007,1,0.0
T0050,S008,1,0.5
T0050,S009,1,0.5
T0050,S010,1,1.5
T0050,S011,1,0.5
T0050,S013,1,1.0
T0050,S014,1,3.0
T0050,S017,1,0.0
T0050,S019,1,1.5
T0050,S020,1,1.5
T0050,S021,1,0.5
T0050,S023,1,3.0
T0050,S025,1,0.5
T0050,S026,1,0.0
T0050,S027,1,0.0
T0050,S030,1,1.0
T0050,S031,1,0.0
T0050,S032,1,1.5
T0050,S033,1,0.0
T0050,S035,1,1.5
T0050,S036,1,1.5
T0050,S038,1,0.0
T0050,S040,1,1.5
T0050,S041,1,0.0
T0050,S042,1,1.5
T0050,S044,1,1.5
T0050,S045,1,1.0
T0050,S047,1,1.0
T0050,S048,1,1.0
T0050,S050,1,0.0
T0050,S051,1,0.5
T0050,S057,1,1.0
T0050,S058,1,0.0
T0050,S062,1,0.0
T0050,S071,1,0.0
T0050,S072,1,1.5
T0050,S073,1,3.0
T0050,S078,1,1.0
T0051,S001,1,0.0
T0051,S002,1,1.0
T0051,S003,1,1.0
T0051,S005,1,0.0
T0051,S006,1,1.0
T0051,S007,1,0.5
T0051,S008,1,0.0
T0051,S009,1,1.5
T0051,S010,1,1.5
T0051,S011,1,1.5
T0051,S013,1,0.5
T0051,S017,1,1.5
T0051,S019,1,0.5
T0051,S020,1,1.5
T0051,S021,1,0.0
T0051,S025,1,0.0
T0051,S026,1,1.5
T0051,S027,1,0.5
T0051,S030,1,0.5
T0051,S031,1,1.0
T0051,S032,1,0.0
T0051,S033,1,0.5
T0051,S035,1,0.5
T0051,S036,1,1.0
T0051,S038,1,0.0
T0051,S040,1,0.0
T0051,S041,1,1.5
T0051,S042,1,1.0
T0051,S044,1,0.0
T0051,S045,1,1.5
T0051,S047,1,0.5
T0051,S048,1,0.0
T0051,S050,1,0.5
T0051,S051,1,0.0
T0051,S057,1,0.5
T0051,S058,1,0.0
T0051,S062,1,1.5
T0051,S068,1,3.0
T0051,S071,1,0.0
T0051,S072,1,0.0
T0051,S078,1,0.5
T0052,S002,1,1.0
T0052,S005,1,0.5
T0052,S010,1,3.0
T0052,S011,1,0.0
T0052,S012,1,1.0
T0052,S015,1,1.5
T0052,S016,1,0.0
T0052,S024,1,0.0
T0052,S025,1,0.5
T0052,S026,1,1.0
T0052,S028,1,0.0
T0052,S032,1,0.0
T0052,S034,1,1.0
T0052,S035,1,1.0
T0052,S038,1,0.0
T0052,S041,1,1.0
T0052,S044,1,0.5
T0052,S045,1,1.0
T0052,S049,1,1.0
T0052,S055,1,1.0
T0052,S056,1,0.5
T0052,S067,1,1.0
T0052,S068,1,1.0
T0052,S070,1,0.0
T0052,S072,1,0.5
T0052,S073,1,1.5
T0052,S074,1,0.0
T0052,S076,1,0.0
T0052,S077,1,0.5
T0052,S080,1,1.5
T0053,S002,1,1.0
T0053,S005,1,0.5
T0053,S011,1,0.0
T0053,S012,1,1.0
T0053,S015,1,1.0
T0053,S016,1,0.5
T0053,S024,1,1.5
T0053,S025,1,1.0
T0053,S026,1,1.0
T0053,S028,1,1.0
T0053,S032,1,1.5
T0053,S034,1,1.5
T0053,S035,1,1.5
T0053,S038,1,0.0
T0053,S041,1,1.5
T0053,S044,1,0.5
T0053,S045,1,1.0
T0053,S049,1,0.0
T0053,S055,1,1.0
T0053,S056,1,1.5
T0053,S066,1,3.0
T0053,S067,1,0.5
T0053,S068,1,0.5
T0053,S070,1,0.0
T0053,S072,1,0.5
T0053,S073,1,0.0
T0053,S074,1,0.0
T0053,S076,1,1.5
T0053,S077,1,1.0
T0053,S080,1,1.5
T0054,S002,1,0.0
T0054,S005,1,0.5
T0054,S011,1,1.5
T0054,S012,1,0.5
T0054,S015,1,1.5
T0054,S016,1,1.5
T0054,S019,1,3.0
T0054,S024,1,1.0
T0054,S025,1,1.0
T0054,S026,1,1.5
T0054,S028,1,1.0
T0054,S032,1,1.5
T0054,S034,1,0.0
T0054,S035,1,0.0
T0054,S038,1,1.5
T0054,S041,1,1.5
T0054,S044,1,1.0
T0054,S045,1,0.5
T0054,S049,1,1.5
T0054,S055,1,1.5
T0054,S056,1,1.5
T0054,S067,1,0.5
T0054,S068,1,0.0
T0054,S070,1,0.5
T0054,S072,1,1.0
T0054,S073,1,0.5
T0054,S074,1,1.0
T0054,S076,1,0.0
T0054,S077,1,1.5
T0054,S080,1,0.0
T0055,S002,1,0.0
T0055,S006,1,1.0
T0055,S007,1,0.0
T0055,S008,1,1.5
T0055,S009,1,0.5
T0055,S010,1,1.0
T0055,S012,1,0.5
T0055,S013,1,1.0
T0055,S014,1,0.0
T0055,S015,1,0.0
T0055,S016,1,0.0
T0055,S017,1,1.5
T0055,S020,1,1.5
T0055,S023,1,1.5
T0055,S029,1,0.0
T0055,S031,1,1.0
T0055,S032,1,1.0
T0055,S037,1,1.5
T0055,S038,1,0.5
T0055,S039,1,0.5
T0055,S044,1,3.0
T0055,S045,1,0.0
T0055,S052,1,0.0
T0055,S054,1,1.0
T0055,S055,1,0.5
T0055,S056,1,1.0
T0055,S057,1,1.5
T0055,S060,1,0.0
T0055,S062,1,3.0
T0055,S063,1,3.0
T0055,S064,1,1.5
T0055,S065,1,1.5
T0055,S067,1,1.5
T0055,S068,1,0.5
T0055,S070,1,0.0
T0055,S071,1,0.5
T0055,S073,1,0.0
T0055,S074,1,1.5
T0055,S075,1,1.5
T0055,S079,1,1.0
T0056,S002,1,0.0
T0056,S006,1,1.5
T0056,S007,1,0.5
T0056,S008,1,0.5
T0056,S009,1,1.0
T0056,S010,1,0.0
T0056,S012,1,1.0
T0056,S013,1,1.0
T0056,S014,1,0.0
T0056,S015,1,0.0
T0056,S016,1,0.0
T0056,S017,1,1.0
T0056,S020,1,0.0
T0056,S023,1,0.5
T0056,S029,1,0.5
T0056,S031,1,1.0
T0056,S032,1,1.5
T0056,S034,1,3.0
T0056,S036,1,3.0
T0056,S037,1,0.0
T0056,S038,1,0.5
T0056,S039,1,1.0
T0056,S045,1,0.5
T0056,S052,1,1.0
T0056,S054,1,0.5
T0056,S055,1,1.5
T0056,S056,1,0.5
T0056,S057,1,0.5
T0056,S060,1,1.0
T0056,S064,1,1.0
T0056,S065,1,0.5
T0056,S067,1,1.5
T0056,S068,1,0.0
T0056,S070,1,0.0
T0056,S071,1,0.5
T0056,S073,1,1.0
T0056,S074,1,0.5
T0056,S075,1,1.5
T0056,S079,1,0.0
T0057,S001,1,3.0
T0057,S002,1,0.0
T0057,S006,1,0.0
T0057,S007,1,1.0
T0057,S008,1,0.0
T0057,S009,1,1.0
T0057,S010,1,1.0
T0057,S012,1,1.0
T0057,S013,1,0.5
T0057,S014,1,0.0
T0057,S015,1,0.0
T0057,S016,1,1.5
T0057,S017,1,1.0
T0057,S018,1,3.0
T0057,S020,1,1.5
T0057,S023,1,0.5
T0057,S029,1,1.5
T0057,S031,1,0.5
T0057,S032,1,1.5
T0057,S037,1,1.5
T0057,S038,1,1.5
T0057,S039,1,1.5
T0057,S044,1,3.0
T0057,S045,1,0.0
T0057,S052,1,0.5
T0057,S054,1,0.0
T0057,S055,1,0.5
T0057,S056,1,1.5
T0057,S057,1,0.5
T0057,S058,1,3.0
T0057,S060,1,0.0
T0057,S064,1,1.5
T0057,S065,1,0.5
T0057,S067,1,1.5
T0057,S068,1,1.5
T0057,S070,1,0.5
T0057,S071,1,0.5
T0057,S073,1,0.0
T0057,S074,1,0.5
T0057,S075,1,0.0
T0057,S076,1,3.0
T0057,S079,1,1.0
T0058,S003,1,1.5
T0058,S004,1,1.5
T0058,S006,1,1.5
T0058,S008,1,1.5
T0058,S011,1,1.5
T0058,S012,1,0.0
T0058,S013,1,1.5
T0058,S015,1,0.5
T0058,S017,1,1.5
T0058,S018,1,1.0
T0058,S020,1,1.5
T0058,S025,1,1.0
T0058,S031,1,0.5
T0058,S032,1,0.0
T0058,S034,1,1.0
T0058,S037,1,0.5
T0058,S038,1,3.0
T0058,S039,1,0.0
T0058,S042,1,0.5
T0058,S043,1,0.5
T0058,S045,1,1.0
T0058,S046,1,3.0
T0058,S047,1,1.0
T0058,S049,1,1.5
T0058,S050,1,1.0
T0058,S051,1,1.0
T0058,S054,1,1.0
T0058,S056,1,0.0
T0058,S057,1,1.5
T0058,S059,1,0.5
T0058,S064,1,1.5
T0058,S066,1,1.0
T0058,S071,1,1.5
T0059,S003,1,0.0
T0059,S004,1,1.5
T0059,S006,1,0.5
T0059,S008,1,0.5
T0059,S011,1,0.5
T0059,S012,1,0.5
T0059,S013,1,1.0
T0059,S015,1,1.0
T0059,S017,1,0.5
T0059,S018,1,0.0
T0059,S020,1,0.5
T0059,S025,1,0.5
T0059,S031,1,0.0
T0059,S032,1,1.0
T0059,S034,1,0.0
T0059,S037,1,0.5
T0059,S039,1,0.5
T0059,S042,1,1.0
T0059,S043,1,1.0
T0059,S045,1,1.0
T0059,S047,1,0.5
T0059,S049,1,1.0
T0059,S050,1,1.0
T0059,S051,1,1.5
T0059,S054,1,1.5
T0059,S056,1,1.5
T0059,S057,1,1.5
T0059,S059,1,0.0
T0059,S064,1,1.5
T0059,S066,1,0.5
T0059,S071,1,0.5
T0060,S003,1,0.0
T0060,S004,1,0.0
T0060,S005,1,3.0
T0060,S006,1,1.0
T0060,S007,1,3.0
T0060,S008,1,1.5
T0060,S011,1,0.5
T0060,S012,1,1.5
T0060,S013,1,0.0
T0060,S015,1,1.0
T0060,S017,1,0.0
T0060,S018,1,1.5
T0060,S020,1,0.0
T0060,S025,1,0.0
T0060,S028,1,3.0
T0060,S031,1,1.0
T0060,S032,1,1.0
T0060,S034,1,1.0
T0060,S037,1,1.5
T0060,S039,1,1.5
T0060,S042,1,1.0
T0060,S043,1,1.5
T0060,S045,1,0.5
T0060,S047,1,1.0
T0060,S049,1,1.5
T0060,S050,1,1.0
T0060,S051,1,1.0
T0060,S052,1,3.0
T0060,S054,1,0.5
T0060,S056,1,0.0
T0060,S057,1,1.0
T0060,S059,1,0.5
T0060,S064,1,1.0
T0060,S066,1,0.5
T0060,S071,1,0.0
T0061,S001,1,1.0
T0061,S003,1,0.0
T0061,S004,1,1.0
T0061,S007,1,0.5
T0061,S008,1,1.5
T0061,S009,1,1.0
T0061,S010,1,0.0
T0061,S014,1,0.0
T0061,S016,1,1.0
T0061,S021,1,1.0
T0061,S022,1,1.5
T0061,S032,1,3.0
T0061,S040,1,0.0
T0061,S042,1,0.0
T0061,S045,1,1.5
T0061,S046,1,1.5
T0061,S048,1,0.5
T0061,S050,1,1.5
T0061,S052,1,0.5
T0061,S053,1,0.5
T0061,S061,1,0.5
T0061,S062,1,1.0
T0061,S064,1,0.5
T0061,S065,1,3.0
T0061,S071,1,1.0
T0061,S072,1,1.5
T0061,S073,1,3.0
T0061,S075,1,1.0
T0061,S078,1,0.0
T0061,S080,1,1.5
T0062,S001,1,0.5
T0062,S003,1,0.0
T0062,S004,1,1.5
T0062,S005,1,3.0
T0062,S007,1,0.0
T0062,S008,1,1.0
T0062,S009,1,1.0
T0062,S010,1,1.0
T0062,S014,1,0.5
T0062,S016,1,1.5
T0062,S021,1,0.5
T0062,S022,1,1.0
T0062,S030,1,3.0
T0062,S031,1,3.0
T0062,S036,1,3.0
T0062,S040,1,1.0
T0062,S042,1,1.0
T0062,S045,1,1.5
T0062,S046,1,1.0
T0062,S047,1,3.0
T0062,S048,1,1.5
T0062,S050,1,0.0
T0062,S052,1,0.0
T0062,S053,1,1.0
T0062,S061,1,0.5
T0062,S062,1,0.5
T0062,S064,1,1.0
T0062,S071,1,1.0
T0062,S072,1,1.5
T0062,S075,1,1.5
T0062,S078,1,1.5
T0062,S080,1,0.0
T0063,S001,1,0.0
T0063,S003,1,1.5
T0063,S004,1,1.0
T0063,S007,1,1.5
T0063,S008,1,0.0
T0063,S009,1,0.5
T0063,S010,1,0.0
T0063,S014,1,0.0
T0063,S016,1,1.5
T0063,S021,1,0.5
T0063,S022,1,0.0
T0063,S040,1,0.0
T0063,S042,1,1.5
T0063,S045,1,0.5
T0063,S046,1,1.5
T0063,S048,1,0.0
T0063,S050,1,0.0
T0063,S052,1,0.0
T0063,S053,1,1.0
